content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"Ah thanks @LinkedIn , these emails are so encouraging 😃 https://t.co/oiPDA290ba",Fri Dec 09 04:23:32 +0000 2022,2022-12-09 04:23:32+00:00,155,"[Photo(previewUrl='https://pbs.twimg.com/media/FjgksUOUYAI-vAR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjgksUOUYAI-vAR?format=jpg&name=large', type='photo')]",[],0,,6,0,,https://twitter.com/zachking/status/1601070013569376256,1601070013569376256,1601070013569376256
@koreykuhl Let’s go!,Thu Dec 08 05:50:14 +0000 2022,2022-12-08 05:50:14+00:00,7,,[],0,,0,0,,https://twitter.com/zachking/status/1600729445249126401,1600729445249126401,1600718064890179586
@ijustine 👋,Fri Nov 18 05:39:42 +0000 2022,2022-11-18 05:39:42+00:00,13,,[],0,,1,0,,https://twitter.com/zachking/status/1593479035928993792,1593479035928993792,1593477664374824961
@airrack @MrBeast Let’s go!,Mon Nov 14 23:56:27 +0000 2022,2022-11-14 23:56:27+00:00,60,,[],0,,0,0,,https://twitter.com/zachking/status/1592305493594509312,1592305493594509312,1592303223330996226
"@matthew__ashton Powerful shot, thx for sharing this intimate moment. ♥️",Sun Nov 13 05:44:11 +0000 2022,2022-11-13 05:44:11+00:00,1,,[],0,,0,0,,https://twitter.com/zachking/status/1591668227675148288,1591668227675148288,1591482891959156736
Knights and wizard production https://t.co/W2s2SuIedM,Wed Nov 02 22:39:06 +0000 2022,2022-11-02 22:39:06+00:00,139,"[Photo(previewUrl='https://pbs.twimg.com/media/Fgl8nwqVIAA9DOP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fgl8nwqVIAA9DOP?format=jpg&name=large', type='photo')]",[],0,,2,4,,https://twitter.com/zachking/status/1587937371290419201,1587937371290419201,1587937371290419201
@elonmusk ❤️,Mon Oct 31 14:35:58 +0000 2022,2022-10-31 14:35:58+00:00,169,,[],0,,7,3,,https://twitter.com/zachking/status/1587091010114318336,1587091010114318336,1586918804780630016
@streamys @ButteredSideDwn @CorridorDigital @sokrispymedia In great company!,Thu Oct 27 17:06:26 +0000 2022,2022-10-27 17:06:26+00:00,8,,[],0,,0,0,,https://twitter.com/zachking/status/1585679327424786432,1585679327424786432,1585666874548768768
"@tldtoday Haha! When you get a 8/10 and it picks up in the algorithm, almost achieves 2/10…declines to 10/10",Mon Oct 24 02:59:38 +0000 2022,2022-10-24 02:59:38+00:00,5,,[],0,,1,1,,https://twitter.com/zachking/status/1584379058539724800,1584379058539724800,1584231169234595840
@MichelleKhare Holy timeline!,Sat Oct 22 19:16:43 +0000 2022,2022-10-22 19:16:43+00:00,8,,[],0,,0,0,,https://twitter.com/zachking/status/1583900175591821313,1583900175591821313,1583896639613198336
@imwaleedq @YouTubeIndia Woah that’s a throw back,Fri Oct 21 16:19:27 +0000 2022,2022-10-21 16:19:27+00:00,10,,[],0,,1,1,,https://twitter.com/zachking/status/1583493173745053696,1583493173745053696,1583437991267414016
Starting to build the new cold plunge and I can’t believe the size of this freezer! https://t.co/OsZa42Al32,Fri Oct 21 16:19:26 +0000 2022,2022-10-21 16:19:26+00:00,175,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1583493107894452227/pu/img/a_XQUJW8mZt928go.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583493107894452227/pu/vid/720x1280/7eS-nMMSw941NptK.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583493107894452227/pu/vid/480x852/UQunAcxoEy6n0cqr.mp4?tag=12', bitrate=950000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583493107894452227/pu/vid/320x568/XD7TRPb9QrLSp3wT.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1583493107894452227/pu/pl/gw9Jftes32QogXYV.m3u8?tag=12&container=fmp4', bitrate=None)], duration=6.913, type='video')]",[],0,,4,8,,https://twitter.com/zachking/status/1583493169395531781,1583493169395531781,1583493169395531781
"Last year I won 1,000,000 from @MrBeast in a game of hide and seek (i know, can't believe that's a real sentence either). I had the pleasure of giving away 850k earlier this year to fans and charities and I've just finished giving away the remaining 150k. https://t.co/Vyk4neIW4P",Wed Oct 19 16:03:55 +0000 2022,2022-10-19 16:03:55+00:00,158,,['https://www.youtube.com/watch?v=9rIayfvkKyY'],0,,4,5,,https://twitter.com/zachking/status/1582764491728568321,1582764491728568321,1582764491728568321
@MichelleKhare Congrates you guys!!!,Mon Oct 17 22:56:42 +0000 2022,2022-10-17 22:56:42+00:00,10,,[],0,,0,0,,https://twitter.com/zachking/status/1582143595272089601,1582143595272089601,1582035540366401536
"@arunnkumar Sorry Arun, that is defensively an imposter or spam! Do not respond to them. Thx",Sat Oct 15 08:46:55 +0000 2022,2022-10-15 08:46:55+00:00,0,,[],0,,0,0,,https://twitter.com/zachking/status/1581204965053194244,1581204965053194244,1581142993066917889
"I’m making my biggest video ever thanks to @grubhub! Use code ZACH for $5 off your next order and the chance to win a TON of merch, signed by me! 

Who’s hungry? Go use the code! https://t.co/mH71czj7oT #ad 

NoPurchNec.VoidWhereProhib.Rules: https://t.co/k1SwXoUH8y https://t.co/fd8O9Ucw2R",Thu Oct 13 15:00:06 +0000 2022,2022-10-13 15:00:06+00:00,412,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fe9TZeBUYAARsGa.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/Fe9TZeBUYAARsGa.mp4', bitrate=None)], type='gif')]","['https://grhb.me/zachking', 'https://grhb.me/gxzks']",1,,7,18,,https://twitter.com/zachking/status/1580574101411835904,1580574101411835904,1580574101411835904
"@GloomWarrior Seriously, so proud of everyone that worked on the short film!",Thu Oct 06 20:50:56 +0000 2022,2022-10-06 20:50:56+00:00,4,,[],0,,0,0,,https://twitter.com/zachking/status/1578125677949173765,1578125677949173765,1578124678131875840
I can't believe my new short film is finally out! https://t.co/xhNLZDtgJ4 https://t.co/JmGwHGzYT6,Thu Oct 06 20:46:58 +0000 2022,2022-10-06 20:46:58+00:00,154,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Feafq3MVUAEBTiH.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/Feafq3MVUAEBTiH.mp4', bitrate=None)], type='gif')]",['https://www.youtube.com/watch?v=CKZ_4W70YZI'],2,,6,16,,https://twitter.com/zachking/status/1578124678131875840,1578124678131875840,1578124678131875840
"@MarkSommerville @SouthwestAir Gotta appreciate the humor, proves they aren’t tewnched…",Tue Oct 04 02:56:22 +0000 2022,2022-10-04 02:56:22+00:00,1,,[],0,,0,0,,https://twitter.com/zachking/status/1577130477122596864,1577130477122596864,1577087268728500224
@JohnTGoerke @Dannmace The drinking coffee 1.5 hrs after waking is a great tip I didn’t know about until recently.,Sat Oct 01 04:27:48 +0000 2022,2022-10-01 04:27:48+00:00,25,,[],0,,1,0,,https://twitter.com/zachking/status/1576066325226528769,1576066325226528769,1575965677331980288
"@ColinandSamir That was the coolest way to celebrate 1M, congrats Colin, Samir and team, we’ll deserved and a long time coming!",Fri Sep 30 04:31:21 +0000 2022,2022-09-30 04:31:21+00:00,41,,[],0,,1,0,,https://twitter.com/zachking/status/1575704831401947136,1575704831401947136,1575657132988370944
"@Casey Wow, what a pace!",Fri Sep 30 03:20:08 +0000 2022,2022-09-30 03:20:08+00:00,18,,[],0,,0,0,,https://twitter.com/zachking/status/1575686908293763078,1575686908293763078,1575443665337589760
@MichelleKhare Michelle is crushing YouTube! https://t.co/5OTgEiNyLj,Wed Sep 28 18:22:03 +0000 2022,2022-09-28 18:22:03+00:00,36,"[Photo(previewUrl='https://pbs.twimg.com/media/FdwyHYBUAAAWi0l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdwyHYBUAAAWi0l?format=jpg&name=large', type='photo')]",[],0,,1,2,,https://twitter.com/zachking/status/1575189109311963137,1575189109311963137,1575189109311963137
One of the highlights of last year was giving this Ted Talk. I can’t believe we were able to pull this off in a live setting! https://t.co/lGO7CrChNh https://t.co/1Rv0GOAXWq,Fri Sep 16 18:32:01 +0000 2022,2022-09-16 18:32:01+00:00,216,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FczBTvtaIAAKjkd.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FczBTvtaIAAKjkd.mp4', bitrate=None)], type='gif')]",['https://youtu.be/CrGpipgcfi4'],4,,17,19,,https://twitter.com/zachking/status/1570842962644566016,1570842962644566016,1570842962644566016
@BoettcherAshley @loz_creators It’s always so exciting/scary to see the animation at this stage!,Wed Aug 31 17:55:26 +0000 2022,2022-08-31 17:55:26+00:00,3,,[],0,,3,1,,https://twitter.com/zachking/status/1565035548581847040,1565035548581847040,1565006921714761731
"@KeyanTheGreat Idk, magic….or conscience?",Wed Aug 31 05:38:06 +0000 2022,2022-08-31 05:38:06+00:00,3,,[],0,,1,1,,https://twitter.com/zachking/status/1564849991503323136,1564849991503323136,1564790217462120451
"@digital_phreak I’m always weekend hiking, it’s likely 😉",Thu Aug 04 17:07:47 +0000 2022,2022-08-04 17:07:47+00:00,3,,[],0,,0,0,,https://twitter.com/zachking/status/1555239085538566144,1555239085538566144,1555030897807609857
"@wendoverpro Congrates, it’s well deserved!",Wed Aug 03 02:50:48 +0000 2022,2022-08-03 02:50:48+00:00,6,,[],0,,0,0,,https://twitter.com/zachking/status/1554661028952023040,1554661028952023040,1554542828218359810
Also snapchat glasses for the win for moments when it’s too ackward to capture with a full camera. This is 8 lanes merging into one at Frankfurt Airport https://t.co/DzF8MLw9Nn,Mon Aug 01 16:37:24 +0000 2022,2022-08-01 16:37:24+00:00,81,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1554144239008694272/pu/img/qJNlAQmbgWrvbVeC.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1554144239008694272/pu/vid/480x270/Pje7gCFP2NHFTF07.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1554144239008694272/pu/vid/642x360/OJL7gO7sH5lGTRS0.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1554144239008694272/pu/pl/twQ5lZbjce05RNI-.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1554144239008694272/pu/vid/1056x592/WPmCx9no7eD_NWMG.mp4?tag=12', bitrate=2176000)], duration=5.676, type='video')]",[],1,,3,4,,https://twitter.com/zachking/status/1554144273959858176,1554144273959858176,1554142542974726144
"I gotta give it to Nomatic for their bag designs! We barely made it onto our connecting flight in Paris but we were the last ones to get on the flight, and I credit the zipper designs for the breeze through security. Not sponsored, just grateful. 🙌🏽 https://t.co/iB8F4ypfQU",Mon Aug 01 16:30:31 +0000 2022,2022-08-01 16:30:31+00:00,220,"[Photo(previewUrl='https://pbs.twimg.com/media/FZFsZ4vUIAAOw13?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FZFsZ4vUIAAOw13?format=jpg&name=large', type='photo')]",[],0,,8,7,,https://twitter.com/zachking/status/1554142542974726144,1554142542974726144,1554142542974726144
@YouTubeCreators I feel old now…thx YouTube,Sat Jul 16 21:55:36 +0000 2022,2022-07-16 21:55:36+00:00,159,,[],0,,4,3,,https://twitter.com/zachking/status/1548426146202587138,1548426146202587138,1548415936394194945
@AI2NFT @kevinbparry Yes! 👏,Sat Jul 16 15:14:41 +0000 2022,2022-07-16 15:14:41+00:00,2,,[],0,,0,0,,https://twitter.com/zachking/status/1548325253905977348,1548325253905977348,1548276950526922752
@kevinbparry That valley of despair would make a great ai art prompt,Sat Jul 16 12:24:33 +0000 2022,2022-07-16 12:24:33+00:00,15,,[],0,,3,0,,https://twitter.com/zachking/status/1548282438920548353,1548282438920548353,1548276950526922752
You wouldn’t believe what I went through to get my phone back! 🚎🏃🏻‍♂️ Thanks for the reminder @WeBullGlobal #ad https://t.co/2fh7PadHRE,Thu Jul 14 15:24:49 +0000 2022,2022-07-14 15:24:49+00:00,5776,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1547602460981620739/pu/img/00efUbW-BCczuabS.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1547602460981620739/pu/pl/FRIhzvAcLCNfrf54.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1547602460981620739/pu/vid/640x360/yy5nByD-xTjmOhKl.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1547602460981620739/pu/vid/1280x720/bK-POB6SXVfeCk6C.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1547602460981620739/pu/vid/480x270/ymqF9mcpWRpM_Fxv.mp4?tag=12', bitrate=256000)], duration=60.06, type='video')]",[],13,,37,322,,https://twitter.com/zachking/status/1547603027552399360,1547603027552399360,1547603027552399360
"@BrianHurst01 Same actually, although I think mine is more thanks to car tech that pretty much makes it impossible to lock my keys in",Tue Jul 12 20:16:06 +0000 2022,2022-07-12 20:16:06+00:00,3,,[],0,,1,1,,https://twitter.com/zachking/status/1546951553818443777,1546951553818443777,1546942972763279369
"@Massawyrm Love this perspective, always felt rushed as a younger filmmaker",Sun Jun 26 00:37:54 +0000 2022,2022-06-26 00:37:54+00:00,19,,[],0,,0,0,,https://twitter.com/zachking/status/1540856846176714752,1540856846176714752,1540775996793692160
@lyricalbankster 🥺,Tue Jun 21 15:00:10 +0000 2022,2022-06-21 15:00:10+00:00,15,,[],0,,0,0,,https://twitter.com/zachking/status/1539261901716082688,1539261901716082688,1539259547394580480
Gas prices these days 👀 https://t.co/krVvVYF50s,Tue Jun 21 14:50:48 +0000 2022,2022-06-21 14:50:48+00:00,6541,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1539259466830360577/pu/img/Jv-BXKWpYDZZCUIl.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1539259466830360577/pu/vid/480x852/KS2-_cbVNeyrmuAk.mp4?tag=12', bitrate=950000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1539259466830360577/pu/vid/720x1280/xT-nOgMYw-Yd1nOo.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1539259466830360577/pu/vid/320x568/aRw5Tj1n7LpZ1mSd.mp4?tag=12', bitrate=632000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1539259466830360577/pu/pl/8OijpkRY416YOC7V.m3u8?tag=12&container=fmp4', bitrate=None)], duration=15.64, type='video')]",[],111,,50,2221,,https://twitter.com/zachking/status/1539259547394580480,1539259547394580480,1539259547394580480
@VanTheEntertain @Google it was the only broken car we could find that had a matching miniature,Sat Jun 18 03:24:55 +0000 2022,2022-06-18 03:24:55+00:00,9,,[],0,,0,0,,https://twitter.com/zachking/status/1537999774208495618,1537999774208495618,1537109046880219142
If you haven’t seen his studio tour 👀 - https://t.co/UVL8ppDP8J,Wed Jun 15 20:00:14 +0000 2022,2022-06-15 20:00:14+00:00,125,,['https://youtu.be/h8g9wfI9nGI'],2,,3,3,,https://twitter.com/zachking/status/1537163088360681473,1537163088360681473,1537162889747787776
"I’ve got a new 5 year goal, thanks to @MarkRober https://t.co/3AAq3cWLTU",Wed Jun 15 19:59:26 +0000 2022,2022-06-15 19:59:26+00:00,1494,"[Photo(previewUrl='https://pbs.twimg.com/media/FVUZf_sUEAAdTxk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FVUZf_sUEAAdTxk?format=jpg&name=large', type='photo')]",[],4,,13,21,,https://twitter.com/zachking/status/1537162889747787776,1537162889747787776,1537162889747787776
"@kevinbparry Mine is flag.aiff, used in almost every single video",Wed Jun 15 17:48:51 +0000 2022,2022-06-15 17:48:51+00:00,14,,[],0,,0,0,,https://twitter.com/zachking/status/1537130028135116800,1537130028135116800,1537126756150390788
#ad Dropping my secrets to your top questions thanks to @Google! 🚗 💥 Check out the full video here https://t.co/3F2m7FbzWT and make sure to visit https://t.co/JMbzBm2aIm to start learning today.💡#GrowWithGoogle https://t.co/wGYdezSic7,Wed Jun 15 16:25:29 +0000 2022,2022-06-15 16:25:29+00:00,1282,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FVTogvqUcAAKbDk.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FVTogvqUcAAKbDk.mp4', bitrate=None)], type='gif')]","['https://youtu.be/OUPoYA6H1VQ', 'https://bit.ly/3QmFNCT']",3,,14,79,,https://twitter.com/zachking/status/1537109046880219142,1537109046880219142,1537109046880219142
@friendlyfire420 Sorry those are spam bots,Thu May 05 14:37:23 +0000 2022,2022-05-05 14:37:23+00:00,6,,[],0,,0,0,,https://twitter.com/zachking/status/1522223940243836928,1522223940243836928,1522166798002577409
"@Mooharis @MrBeast Scam, sorry they tried to trick you. Need some help from @YouTubeCreators to manage the spam bots",Tue Apr 26 02:32:32 +0000 2022,2022-04-26 02:32:32+00:00,6,,[],0,,2,0,,https://twitter.com/zachking/status/1518780033636044801,1518780033636044801,1517165344447623168
@cridzon @MrBeast That’s spam. @MKBHD did a great breakdown of the problem https://t.co/RDXrJTeCvI,Mon Apr 25 01:58:47 +0000 2022,2022-04-25 01:58:47+00:00,9,,['https://youtu.be/1Cw-vODp-8Y'],0,,1,0,,https://twitter.com/zachking/status/1518409153558974466,1518409153558974466,1517165344447623168
"I won $1,000,000 from @MrBeast - here is how I have it away https://t.co/depviji4EK",Thu Apr 21 15:36:20 +0000 2022,2022-04-21 15:36:20+00:00,147,,['https://youtu.be/TPNOY3mcU6g'],2,,27,9,,https://twitter.com/zachking/status/1517165344447623168,1517165344447623168,1517165344447623168
"@cartoonnetwork @kevinbparry Jealous, such a fun project! @kevinbparry",Sat Apr 02 19:43:44 +0000 2022,2022-04-02 19:43:44+00:00,18,,[],0,,3,0,,https://twitter.com/zachking/status/1510342236575178753,1510342236575178753,1509990821604605959
@MysteryGuitarM Woah 😳,Fri Mar 25 04:50:20 +0000 2022,2022-03-25 04:50:20+00:00,3,,[],0,,1,0,,https://twitter.com/zachking/status/1507218301327327234,1507218301327327234,1507097695818694666
@ijustine @jpig Happy Birthday Justine! 🎈,Mon Mar 21 02:04:37 +0000 2022,2022-03-21 02:04:37+00:00,15,,[],0,,1,0,,https://twitter.com/zachking/status/1505727045640237058,1505727045640237058,1505616610849026049
@LanceUlanoff Oh wow,Sat Feb 12 02:37:35 +0000 2022,2022-02-12 02:37:35+00:00,6,,[],0,,0,0,,https://twitter.com/zachking/status/1492326993030889472,1492326993030889472,1492280423166136323
@RichardRyan @blckriflecoffee Congrates. Fun to see you at the opening bell!,Thu Feb 10 16:20:53 +0000 2022,2022-02-10 16:20:53+00:00,5,,[],0,,0,0,,https://twitter.com/zachking/status/1491809407759380485,1491809407759380485,1491753821676134401
"@davemaze @indymogul What are the odds that’s your GIF, I’m reaching out to you right now 😊",Wed Feb 09 20:05:48 +0000 2022,2022-02-09 20:05:48+00:00,75,,[],0,,8,0,,https://twitter.com/zachking/status/1491503618838597632,1491503618838597632,1491498190209789959
Looking for an editor to help me knock out the @MrBeast giveaway video. DM me if you have any recommendations. https://t.co/1Yitjrrc4b,Wed Feb 09 19:32:59 +0000 2022,2022-02-09 19:32:59+00:00,243,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FLLbH4tUcAAzbHe.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FLLbH4tUcAAzbHe.mp4', bitrate=None)], type='gif')]",[],3,,25,11,,https://twitter.com/zachking/status/1491495360736358400,1491495360736358400,1491495360736358400
Is anyone else this competitive? Gotta get that window seat…  @turkishairlines https://t.co/n7xtJnLQME,Sat Feb 05 16:12:05 +0000 2022,2022-02-05 16:12:05+00:00,2204,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FK2GgfmVEAEFnUx.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1489994352206045189/vid/1280x720/Y1Xhb1HndrkipOkf.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1489994352206045189/pl/YApQtuzV7zBF_8Vn.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1489994352206045189/vid/480x270/prv9VlBDHwksy2Qn.mp4?tag=14', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1489994352206045189/vid/640x360/Eu919dN7AONGrPp5.mp4?tag=14', bitrate=832000)], duration=256.689, type='video')]",[],44,,49,410,,https://twitter.com/zachking/status/1489995252710576132,1489995252710576132,1489995252710576132
@tomaquilone Thx Tom!,Fri Feb 04 13:48:14 +0000 2022,2022-02-04 13:48:14+00:00,5,,[],0,,0,0,,https://twitter.com/zachking/status/1489596662062350337,1489596662062350337,1489571547538993152
@Massawyrm Yes!!,Thu Feb 03 04:55:48 +0000 2022,2022-02-03 04:55:48+00:00,5,,[],0,,0,0,,https://twitter.com/zachking/status/1489100282193539074,1489100282193539074,1489004364781932546
@wjypark Everything has been found and we are heading out now,Wed Feb 02 00:16:50 +0000 2022,2022-02-02 00:16:50+00:00,11,,[],2,,4,0,,https://twitter.com/zachking/status/1488667693766955013,1488667693766955013,1488648043079426048
"The Bitcoin has been found, thanks to everyone who came out and searched! https://t.co/6WsKw6fr5U",Tue Feb 01 22:58:45 +0000 2022,2022-02-01 22:58:45+00:00,424,"[Photo(previewUrl='https://pbs.twimg.com/media/FKi9gM_UcAEsB1q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKi9gM_UcAEsB1q?format=jpg&name=large', type='photo')]",[],5,,21,15,,https://twitter.com/zachking/status/1488648043079426048,1488648043079426048,1488648043079426048
"@Scubert5 @melihrs_ Currently 7 people searching. In addition to the 1 Bitcoin, I hide an additional 20 alt coins. Only 1 altcoin has been found at this point.",Tue Feb 01 19:51:57 +0000 2022,2022-02-01 19:51:57+00:00,4,,[],0,,3,0,,https://twitter.com/zachking/status/1488601032561074176,1488601032561074176,1488562971609473027
@melihrs_ One person made it in a Honda Civic so I think it may be possible.,Tue Feb 01 18:54:44 +0000 2022,2022-02-01 18:54:44+00:00,8,,[],0,,1,0,,https://twitter.com/zachking/status/1488586633091813378,1488586633091813378,1488562971609473027
@SrugoSruly No one is currently out here yet but sounds like you would have a great shot if you got here by 12,Tue Feb 01 18:42:04 +0000 2022,2022-02-01 18:42:04+00:00,7,,[],0,,0,0,,https://twitter.com/zachking/status/1488583445341040642,1488583445341040642,1488562971609473027
You do not need to do anything dangerous or risky to get here or find the coin. Be safe and have a fun adventure!,Tue Feb 01 17:32:55 +0000 2022,2022-02-01 17:32:55+00:00,110,,[],2,,4,3,,https://twitter.com/zachking/status/1488566042292940800,1488566042292940800,1488562971609473027
"There is another film production happening nearby, this is NOT us. There are ways around the production. https://t.co/rLYrwQICI0",Tue Feb 01 17:30:18 +0000 2022,2022-02-01 17:30:18+00:00,139,"[Photo(previewUrl='https://pbs.twimg.com/media/FKhyU0ZVcAAVT5w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKhyU0ZVcAAVT5w?format=jpg&name=large', type='photo')]",[],1,,3,2,,https://twitter.com/zachking/status/1488565384508628992,1488565384508628992,1488562971609473027
"While a 4 wheel drive vehicle is not required, it’s definitely helpful as you will need to drive on some dirt roads",Tue Feb 01 17:24:05 +0000 2022,2022-02-01 17:24:05+00:00,70,,[],0,,1,1,,https://twitter.com/zachking/status/1488563819488026634,1488563819488026634,1488562971609473027
@carlisinacult It’s part of my giveaway from winning the @MrBeast prize,Tue Feb 01 17:22:13 +0000 2022,2022-02-01 17:22:13+00:00,37,,[],1,,2,0,,https://twitter.com/zachking/status/1488563352041242625,1488563352041242625,1488562971609473027
"A few helpful hints - I know it looks like a hot desert but it’s pretty cold here, dress warm.",Tue Feb 01 17:21:55 +0000 2022,2022-02-01 17:21:55+00:00,70,,[],0,,3,0,,https://twitter.com/zachking/status/1488563273230209025,1488563273230209025,1488562971609473027
"I’ve buried one Bitcoin. I’ll be waiting here until someone finds it. I’ll tweet when it’s been found. 34.6552925854082,-117.666976282403 https://t.co/94YZSNtFNZ",Tue Feb 01 17:20:43 +0000 2022,2022-02-01 17:20:43+00:00,702,"[Photo(previewUrl='https://pbs.twimg.com/media/FKhwH06VIAcPC6k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKhwH06VIAcPC6k?format=jpg&name=large', type='photo')]",[],13,,78,67,,https://twitter.com/zachking/status/1488562971609473027,1488562971609473027,1488562971609473027
Update. I’m dropping the coordinates to the Bitcoin location in 15 minutes.,Tue Feb 01 17:09:39 +0000 2022,2022-02-01 17:09:39+00:00,169,,[],1,,10,7,,https://twitter.com/zachking/status/1488560186151227398,1488560186151227398,1488560186151227398
"@TruMiner_ Ha, not a joke",Tue Feb 01 02:54:33 +0000 2022,2022-02-01 02:54:33+00:00,6,,[],0,,0,0,,https://twitter.com/zachking/status/1488344995853594624,1488344995853594624,1488341601722109953
"My wife just let me know it’s not the Super Bowl game, but congrats on the ad anyway.",Mon Jan 31 01:07:39 +0000 2022,2022-01-31 01:07:39+00:00,82,,[],3,,13,0,,https://twitter.com/zachking/status/1487955705902473217,1487955705902473217,1487954416917352455
@KingBach congrates on the Super Bowl spot!,Mon Jan 31 01:02:32 +0000 2022,2022-01-31 01:02:32+00:00,99,,[],4,,12,0,,https://twitter.com/zachking/status/1487954416917352455,1487954416917352455,1487954416917352455
Trying to soundproof my office for a video https://t.co/zjrvDqG9xA,Thu Jan 27 20:51:46 +0000 2022,2022-01-27 20:51:46+00:00,370,"[Photo(previewUrl='https://pbs.twimg.com/media/FKIwfS_UcAAlbf-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKIwfS_UcAAlbf-?format=jpg&name=large', type='photo')]",[],3,,29,11,,https://twitter.com/zachking/status/1486804144811700224,1486804144811700224,1486804144811700224
"I cannot believe I won the $1,000,000 from @MrBeast 💰 I’ve got some fun things planned for how it’s being given away. If you want a chance to be in the video, sign up here - https://t.co/7JDAYO7xmv https://t.co/eP2xvC5g5E",Wed Jan 26 18:35:46 +0000 2022,2022-01-26 18:35:46+00:00,7612,"[Photo(previewUrl='https://pbs.twimg.com/media/FKDHxKMVcAAfyKA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FKDHxKMVcAAfyKA?format=jpg&name=large', type='photo')]",['https://www.zachkingteam.com/giveaway'],11,,96,125,,https://twitter.com/zachking/status/1486407530666356741,1486407530666356741,1486407530666356741
"@MrBeast Thanks for letting me play @MrBeast , what a game!",Sat Dec 18 22:41:51 +0000 2021,2021-12-18 22:41:51+00:00,402,,[],1,,13,5,,https://twitter.com/zachking/status/1472336334912049153,1472336334912049153,1472314956842516482
