content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"Go Middle-earth!
https://t.co/SbJrAJ05mw",Sat Sep 03 22:38:51 +0000 2022,2022-09-03 22:38:51+00:00,12094,,['https://www.bloomberg.com/news/articles/2022-09-03/amazon-s-lord-of-the-rings-series-draws-25-million-on-debut'],184,,1848,778,,https://twitter.com/JeffBezos/status/1566194037991915520,1566194037991915520,1566194037991915520
Good point. Thank you. (And very excited about what you’re working on.) https://t.co/yiCrS8uC3p,Sat Sep 03 15:24:08 +0000 2022,2022-09-03 15:24:08+00:00,2337,,['https://twitter.com/ID_AA_Carmack/status/1566072322376753153'],35,https://twitter.com/ID_AA_Carmack/status/1566072322376753153,557,180,,https://twitter.com/JeffBezos/status/1566084636043780096,1566084636043780096,1566084636043780096
My first job. And still the same great burger. Happy Sunday! https://t.co/3slx6dHUVa,Sun Aug 28 21:44:31 +0000 2022,2022-08-28 21:44:31+00:00,208100,"[Photo(previewUrl='https://pbs.twimg.com/media/FbR3MucVEAAJuAa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbR3MucVEAAJuAa?format=jpg&name=large', type='photo')]",[],4774,,11395,9323,,https://twitter.com/JeffBezos/status/1564006036037521408,1564006036037521408,1564006036037521408
Leaders can only get so far ahead… https://t.co/j64lhNjw0F,Mon Aug 08 17:11:02 +0000 2022,2022-08-08 17:11:02+00:00,9512,,['https://twitter.com/Rainmaker1973/status/1556356799116283904'],132,https://twitter.com/Rainmaker1973/status/1556356799116283904,1587,1154,,https://twitter.com/JeffBezos/status/1556689455905267712,1556689455905267712,1556689455905267712
"My friend and a friend to many, Tom Alberg, has passed away. He was an early investor in Amazon and served on our board for 23 years. Tom was a visionary and also just a wonderful, good man. I was so lucky to have you in my life, Tom. We will all miss you dearly. https://t.co/JsRvxt8rI0",Sat Aug 06 21:28:43 +0000 2022,2022-08-06 21:28:43+00:00,11211,"[Photo(previewUrl='https://pbs.twimg.com/media/FZggm_-VQAAiV9f?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FZggm_-VQAAiV9f?format=jpg&name=large', type='photo')]",[],87,,1218,494,,https://twitter.com/JeffBezos/status/1556029528501211136,1556029528501211136,1556029528501211136
New trailer released at Comic-Con today #TheRingsofPower https://t.co/cQ4IQ6hfwf,Fri Jul 22 19:12:50 +0000 2022,2022-07-22 19:12:50+00:00,6355,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FYSwko6VUAAtjnS.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1550555564727406592/vid/1280x720/q0gTveoe7L8xCSci.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1550555564727406592/pl/1mYAzvDQPDQbbFfv.m3u8?tag=14&container=fmp4&v=b78', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1550555564727406592/vid/480x270/rrHhKJ-e_pnKNFGP.mp4?tag=14', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1550555564727406592/vid/640x360/ntKvssH89TxWOkLv.mp4?tag=14', bitrate=832000)], duration=182.315, type='video')]",[],184,,1397,781,,https://twitter.com/JeffBezos/status/1550559511563276288,1550559511563276288,1550559511563276288
Let’s go! https://t.co/GVRqtO2JQV,Fri Jul 22 14:26:22 +0000 2022,2022-07-22 14:26:22+00:00,4733,,['https://twitter.com/RJScaringe/status/1550134625615241223'],61,https://twitter.com/RJScaringe/status/1550134625615241223,6200,442,,https://twitter.com/JeffBezos/status/1550487420767940608,1550487420767940608,1550487420767940608
First full-length trailer #TheRingsOfPower https://t.co/yq6OrxfhmG,Thu Jul 14 15:44:33 +0000 2022,2022-07-14 15:44:33+00:00,10216,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FXj1qtXUsAEkgph.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1546963562026807296/vid/480x270/tj0ow4a-9Ne_rAQI.mp4?tag=14', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1546963562026807296/pl/A6RiZTmr5M_MKHgw.m3u8?tag=14&container=fmp4&v=7c4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1546963562026807296/vid/1280x720/cMm-9GlOLIdKgA9T.mp4?tag=14', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1546963562026807296/vid/640x360/o0TqgLge97I5Fb3Z.mp4?tag=14', bitrate=832000)], duration=151.702, type='video')]",[],408,,1415,1401,,https://twitter.com/JeffBezos/status/1547607992316542976,1547607992316542976,1547607992316542976
Ouch. Inflation is far too important a problem for the White House to keep making statements like this. It’s either straight ahead misdirection or a deep misunderstanding of basic market dynamics. https://t.co/XgKfEICZpk,Sun Jul 03 01:42:17 +0000 2022,2022-07-03 01:42:17+00:00,189482,,['https://twitter.com/POTUS/status/1543263229006254080'],7218,https://twitter.com/POTUS/status/1543263229006254080,25321,31213,,https://twitter.com/JeffBezos/status/1543409762867494912,1543409762867494912,1543409762867494912
@YONeal1 Nice! Happy Father’s Day to your fathers too!!,Mon Jun 20 21:05:53 +0000 2022,2022-06-20 21:05:53+00:00,211,,[],4,,69,9,,https://twitter.com/JeffBezos/status/1538991549161148416,1538991549161148416,1538658321002995712
@LanguageIgbo Thank you!,Mon Jun 20 21:00:44 +0000 2022,2022-06-20 21:00:44+00:00,310,,[],8,,57,13,,https://twitter.com/JeffBezos/status/1538990254262059008,1538990254262059008,1538658321002995712
"I love you, Dad. https://t.co/GSqHUGlgt8",Sun Jun 19 23:01:45 +0000 2022,2022-06-19 23:01:45+00:00,68712,"[Photo(previewUrl='https://pbs.twimg.com/media/FVpplkYVUAAiOlh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FVpplkYVUAAiOlh?format=jpg&name=large', type='photo')]",[],346,,3019,1696,,https://twitter.com/JeffBezos/status/1538658321002995712,1538658321002995712,1538658321002995712
"@stewartbrand Stewart, I very much hope the future world gets many more “hucksters” like you. We will be better for it!",Sun Jun 12 03:12:15 +0000 2022,2022-06-12 03:12:15+00:00,221,,[],11,,84,14,,https://twitter.com/JeffBezos/status/1535822260333793280,1535822260333793280,1535751975890984961
Incredible https://t.co/mahsnjatRi,Tue May 31 21:11:31 +0000 2022,2022-05-31 21:11:31+00:00,9746,,['https://twitter.com/waitbutwhy/status/1531659956193222659'],132,https://twitter.com/waitbutwhy/status/1531659956193222659,7129,854,,https://twitter.com/JeffBezos/status/1531745211084324864,1531745211084324864,1531745211084324864
"@AJDelgado13 Since I have a Cuban dad, am I a Legacy American or is that too soon? Are my kids? The framework doesn’t make sense.",Sun May 29 20:37:20 +0000 2022,2022-05-29 20:37:20+00:00,288,,[],53,,116,30,,https://twitter.com/JeffBezos/status/1531011831048704001,1531011831048704001,1530890903929356293
"@AJDelgado13 Yes, a strong scent. “Non Legacy American” is so intellectually bankrupt.",Sun May 29 20:32:28 +0000 2022,2022-05-29 20:32:28+00:00,221,,[],16,,112,11,,https://twitter.com/JeffBezos/status/1531010609906524163,1531010609906524163,1530890903929356293
What a truly beautiful observation… https://t.co/KvYrExtd39,Thu May 26 15:02:12 +0000 2022,2022-05-26 15:02:12+00:00,11273,,['https://twitter.com/collision/status/1529452415346302976'],123,https://twitter.com/collision/status/1529452415346302976,1285,846,,https://twitter.com/JeffBezos/status/1529840331029499904,1529840331029499904,1529840331029499904
Thanks for the history shout out here. Many twists and turns and failures and successes in those 23 years… https://t.co/Tx0OokknZ4,Tue May 24 02:16:11 +0000 2022,2022-05-24 02:16:11+00:00,6889,,['https://twitter.com/chrisfralic/status/1528787091727032322'],88,https://twitter.com/chrisfralic/status/1528787091727032322,1308,721,,https://twitter.com/JeffBezos/status/1528922782007930880,1528922782007930880,1528922782007930880
https://t.co/5GvLk3mppV,Tue May 24 02:05:21 +0000 2022,2022-05-24 02:05:21+00:00,2945,,['https://time.com/collection/100-most-influential-people-2022/6177765/andy-jassy/'],50,,806,246,,https://twitter.com/JeffBezos/status/1528920054506541056,1528920054506541056,1528920054506541056
"@kingston_elenwo No, not really like that. He (Rob Hof) was just reporting accurately the general Wall Street sentiment. In fact, same reporter wrote a follow up ten years later. That kind of follow up is pretty rare in my experience and commendable.",Wed May 18 19:21:23 +0000 2022,2022-05-18 19:21:23+00:00,2601,,[],28,,365,66,,https://twitter.com/JeffBezos/status/1527006451960623113,1527006451960623113,1527003895393812480
"I have this old 2006 BusinessWeek framed as a reminder. The “risky bet” that Wall Street disliked was AWS, which generated revenue of more than $62 billion last year. https://t.co/ccF0nCOkhu",Wed May 18 19:11:13 +0000 2022,2022-05-18 19:11:13+00:00,118262,"[Photo(previewUrl='https://pbs.twimg.com/media/FTEB60aX0AMzXxg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FTEB60aX0AMzXxg?format=jpg&name=large', type='photo')]",[],1733,,4370,12694,,https://twitter.com/JeffBezos/status/1527003895393812480,1527003895393812480,1527003895393812480
@dao2wei @BillyM2k Thank you. I’ve been working hard on my ass.,Wed May 18 18:20:22 +0000 2022,2022-05-18 18:20:22+00:00,14089,,[],1189,,860,1323,,https://twitter.com/JeffBezos/status/1526991097985122304,1526991097985122304,1526980091053387776
@BillyM2k Seen you refer to yourself as a sh*tposter but maybe you’re mostly just a wiseposter.,Wed May 18 18:09:46 +0000 2022,2022-05-18 18:09:46+00:00,7272,,[],560,,636,440,,https://twitter.com/JeffBezos/status/1526988428881141761,1526988428881141761,1526980091053387776
@avi_gul Agree with you it’s sad,Tue May 17 15:22:48 +0000 2022,2022-05-17 15:22:48+00:00,402,,[],14,,103,8,,https://twitter.com/JeffBezos/status/1526584024780505089,1526584024780505089,1526574968158314496
If you’re looking for some scary bedtime reading… https://t.co/wIPasl6mPt,Tue May 17 14:46:49 +0000 2022,2022-05-17 14:46:49+00:00,22015,"[Photo(previewUrl='https://pbs.twimg.com/media/FS97w9rVEAEgMMY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FS97w9rVEAEgMMY?format=jpg&name=large', type='photo')]",[],327,,1820,1627,,https://twitter.com/JeffBezos/status/1526574968158314496,1526574968158314496,1526574968158314496
@JamesMelville Liked because I believe you’re 100% right,Mon May 16 22:39:40 +0000 2022,2022-05-16 22:39:40+00:00,2552,,[],40,,261,149,,https://twitter.com/JeffBezos/status/1526331576258154496,1526331576258154496,1526324959202758656
"their best to add another $3.5 TRILLION to federal spending. They failed, but if they had succeeded, inflation would be even higher than it is today, and inflation today is at a 40 year high.",Mon May 16 16:34:31 +0000 2022,2022-05-16 16:34:31+00:00,32651,,[],465,,2767,3124,,https://twitter.com/JeffBezos/status/1526239684392669184,1526239684392669184,1526239512958865409
"Look, a squirrel! This is the White House’s statement about my recent tweets. They understandably want to muddy the topic. They know inflation hurts the neediest the most. But unions aren’t causing inflation and neither are wealthy people.  Remember the Administration tried… https://t.co/GaMb3Kiu72",Mon May 16 16:33:50 +0000 2022,2022-05-16 16:33:50+00:00,61886,"[Photo(previewUrl='https://pbs.twimg.com/media/FS5Kv3RVsAAav5-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FS5Kv3RVsAAav5-?format=jpg&name=large', type='photo')]",[],2743,,9278,7763,,https://twitter.com/JeffBezos/status/1526239512958865409,1526239512958865409,1526239512958865409
@EdwardGiugliano $1.50,Mon May 16 14:25:24 +0000 2022,2022-05-16 14:25:24+00:00,1141,,[],22,,123,39,,https://twitter.com/JeffBezos/status/1526207190876336128,1526207190876336128,1526206480612876288
"25 years ago yesterday, AMZN went public. As the Grateful Dead would say, “What a long, strange trip it’s been.”

It’s been far from smooth. Lots of risk-taking, lots of invention, lots of mistakes, so much we still have to do better. I wouldn’t trade the ride for anything.",Mon May 16 14:22:35 +0000 2022,2022-05-16 14:22:35+00:00,32594,,[],639,,2524,2055,,https://twitter.com/JeffBezos/status/1526206480612876288,1526206480612876288,1526206480612876288
"In fact, the administration tried hard to inject even more stimulus into an already over-heated, inflationary economy and only Manchin saved them from themselves. Inflation is a regressive tax that most hurts the least affluent. Misdirection doesn’t help the country. https://t.co/a8cygcunEG",Sun May 15 14:33:07 +0000 2022,2022-05-15 14:33:07+00:00,57737,,['https://twitter.com/ne0liberal/status/1525672295775223808'],3354,https://twitter.com/ne0liberal/status/1525672295775223808,6187,7695,,https://twitter.com/JeffBezos/status/1525846743278944256,1525846743278944256,1525846743278944256
"The newly created Disinformation Board should review this tweet, or maybe they need to form a new Non Sequitur Board instead. Raising corp taxes is fine to discuss. Taming inflation is critical to discuss. Mushing them together is just misdirection. https://t.co/ye4XiNNc2v",Sat May 14 02:56:41 +0000 2022,2022-05-14 02:56:41+00:00,162808,,['https://twitter.com/JoeBiden/status/1525234935346483210'],6343,https://twitter.com/JoeBiden/status/1525234935346483210,15888,20309,,https://twitter.com/JeffBezos/status/1525309091970699265,1525309091970699265,1525309091970699265
@pdashtdoteth Ha. Honesty and directness. Best bet.,Fri May 13 19:45:48 +0000 2022,2022-05-13 19:45:48+00:00,285,,[],7,,57,12,,https://twitter.com/JeffBezos/status/1525200657346592773,1525200657346592773,1525188353704050690
@Molson_Hart Thank you!,Fri May 13 19:44:19 +0000 2022,2022-05-13 19:44:19+00:00,221,,[],6,,59,8,,https://twitter.com/JeffBezos/status/1525200285265809409,1525200285265809409,1525188353704050690
@Hirominlol Space squirrels are real.,Fri May 13 19:41:05 +0000 2022,2022-05-13 19:41:05+00:00,1741,,[],122,,183,183,,https://twitter.com/JeffBezos/status/1525199472413888514,1525199472413888514,1525188353704050690
"@dsaezgil For most things, six pages.",Fri May 13 19:34:14 +0000 2022,2022-05-13 19:34:14+00:00,431,,[],6,,51,14,,https://twitter.com/JeffBezos/status/1525197747997089793,1525197747997089793,1525188353704050690
@lacostejonathan Happy about that. Thank you.,Fri May 13 19:31:45 +0000 2022,2022-05-13 19:31:45+00:00,145,,[],3,,29,5,,https://twitter.com/JeffBezos/status/1525197120852176902,1525197120852176902,1525188353704050690
@BillyM2k Damn good advice,Fri May 13 19:23:58 +0000 2022,2022-05-13 19:23:58+00:00,5936,,[],46,,385,292,,https://twitter.com/JeffBezos/status/1525195165496918016,1525195165496918016,1525159996912046081
Slide decks are maybe useful for persuasion — think sales calls. But you don’t want that for internal decision meetings.,Fri May 13 19:21:53 +0000 2022,2022-05-13 19:21:53+00:00,3702,,[],53,,474,232,,https://twitter.com/JeffBezos/status/1525194638310662146,1525194638310662146,1525188353704050690
Help me out. How do I edit a typo on twitter? Oh right…,Fri May 13 19:02:25 +0000 2022,2022-05-13 19:02:25+00:00,6887,,[],308,,1096,341,,https://twitter.com/JeffBezos/status/1525189741607624706,1525189741607624706,1525188353704050690
Slide decks hide can shallow thinking. Narratively structured memos are harder to write because they require better thinking. It’s worth it. https://t.co/vIUX5I8QPl,Fri May 13 18:56:54 +0000 2022,2022-05-13 18:56:54+00:00,12995,,['https://twitter.com/mattyglesias/status/1525107714904543234'],442,https://twitter.com/mattyglesias/status/1525107714904543234,796,1169,,https://twitter.com/JeffBezos/status/1525188353704050690,1525188353704050690,1525188353704050690
Big potential. https://t.co/vhBoYLQZhJ,Fri May 13 17:07:53 +0000 2022,2022-05-13 17:07:53+00:00,2190,,['https://twitter.com/NYCMayor/status/1524906015803822112'],34,https://twitter.com/NYCMayor/status/1524906015803822112,578,178,,https://twitter.com/JeffBezos/status/1525160919109599232,1525160919109599232,1525160919109599232
@osiris7895 @StatueEllisFdn I’d be a very happy software engineer somewhere.,Fri May 13 16:47:46 +0000 2022,2022-05-13 16:47:46+00:00,656,,[],9,,51,29,,https://twitter.com/JeffBezos/status/1525155854252707849,1525155854252707849,1525154211138154497
"My dad is an intense, hard worker, and he’s also warm and teaches an easy smile and self-deprecating humor. My brother, sister and I could not have a better role model. We love him and are so proud of him for this well-deserved recognition from @StatueEllisFdn https://t.co/d8sS2OLeji",Fri May 13 16:41:14 +0000 2022,2022-05-13 16:41:14+00:00,3678,,['https://twitter.com/StatueEllisFdn/status/1524781454688800768'],58,https://twitter.com/StatueEllisFdn/status/1524781454688800768,478,314,,https://twitter.com/JeffBezos/status/1525154211138154497,1525154211138154497,1525154211138154497
Agree 100%. Would add: Civility is hard. Name calling and ad hominem attacks are easy and when you use them it makes it harder to work together. https://t.co/6lqQJHm5vk,Thu May 12 23:42:37 +0000 2022,2022-05-12 23:42:37+00:00,4970,,['https://twitter.com/waitbutwhy/status/1524716833634328576'],139,https://twitter.com/waitbutwhy/status/1524716833634328576,842,412,,https://twitter.com/JeffBezos/status/1524897867336503315,1524897867336503315,1524897867336503315
"Congrats, Katya! https://t.co/vMeAO3IpEt",Mon May 09 23:03:17 +0000 2022,2022-05-09 23:03:17+00:00,2756,,['https://twitter.com/SpaceHumanity/status/1523680666235330560'],50,https://twitter.com/SpaceHumanity/status/1523680666235330560,551,265,,https://twitter.com/JeffBezos/status/1523800804087402496,1523800804087402496,1523800804087402496
The Pulitzers’ gold medal prize for public service isn’t given to an individual but to the entire organization. Huge kudos and congrats to the whole Washington Post team! https://t.co/c1RND805ME,Mon May 09 21:49:32 +0000 2022,2022-05-09 21:49:32+00:00,1326,,['https://twitter.com/washingtonpost/status/1523760826964152320'],42,https://twitter.com/washingtonpost/status/1523760826964152320,389,140,,https://twitter.com/JeffBezos/status/1523782246695456768,1523782246695456768,1523782246695456768
"Mom, I have no idea how you did what you did.  You kept us both safe inside your heart. Thank you for sharing your strength and for all the sacrifices you made. I love you. https://t.co/13WsOkBNTi",Sun May 08 15:56:12 +0000 2022,2022-05-08 15:56:12+00:00,32676,"[Photo(previewUrl='https://pbs.twimg.com/media/FSP1al5VcAANAdt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSP1al5VcAANAdt?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FSP1amCUUAAwlR0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSP1amCUUAAwlR0?format=jpg&name=large', type='photo')]",[],127,,1362,1231,,https://twitter.com/JeffBezos/status/1523330938742005760,1523330938742005760,1523330938742005760
@BillyM2k Yep. Me neither.,Sun May 08 05:10:40 +0000 2022,2022-05-08 05:10:40+00:00,861,,[],7,,135,59,,https://twitter.com/JeffBezos/status/1523168483512438784,1523168483512438784,1523130789814099969
Too many of our elected officials are still using these techniques…https://t.co/wnIU6FkR4m,Sun May 08 02:40:53 +0000 2022,2022-05-08 02:40:53+00:00,7586,,['https://www.wsj.com/articles/how-children-use-conflict-to-win-popularity-11651774475?st=hxy6aqm6k9vvhtv&reflink=article_copyURL_share'],171,,1067,884,,https://twitter.com/JeffBezos/status/1523130789814099969,1523130789814099969,1523130789814099969
Bill is without doubt one of the smartest people I know and always worth listening to. Most people dramatically underestimate the remarkableness of this bull run. Such things are unstoppable … until they aren’t.  Markets teach. The lessons can be painful. https://t.co/4DjgEvr0tg,Sat Apr 30 23:30:49 +0000 2022,2022-04-30 23:30:49+00:00,13242,,['https://twitter.com/bgurley/status/1520111743942418434'],490,https://twitter.com/bgurley/status/1520111743942418434,1667,1563,,https://twitter.com/JeffBezos/status/1520546244707373057,1520546244707373057,1520546244707373057
@zebulgar You’ve read seveneves 12 times?!!! Amazing. I knew you were a good follow!,Fri Apr 29 21:44:01 +0000 2022,2022-04-29 21:44:01+00:00,933,,[],26,,81,16,,https://twitter.com/JeffBezos/status/1520156976570904577,1520156976570904577,1520142927564984320
So damn cool. Congrats to MiMi and the whole Mars helicopter team. https://t.co/8KWQoLbtHV,Thu Apr 28 21:23:33 +0000 2022,2022-04-28 21:23:33+00:00,3525,,['https://twitter.com/NASA/status/1519683470779428867'],47,https://twitter.com/NASA/status/1519683470779428867,670,283,,https://twitter.com/JeffBezos/status/1519789439224012802,1519789439224012802,1519789439224012802
But we’ll see. Musk is extremely good at navigating this kind of complexity.,Tue Apr 26 01:06:11 +0000 2022,2022-04-26 01:06:11+00:00,11546,,[],267,,1193,680,,https://twitter.com/JeffBezos/status/1518758305392259072,1518758305392259072,1518734031566778368
"My own answer to this question is probably not. The more likely outcome in this regard is complexity in China for Tesla, rather than censorship at Twitter.",Tue Apr 26 01:05:05 +0000 2022,2022-04-26 01:05:05+00:00,7392,,[],203,,925,526,,https://twitter.com/JeffBezos/status/1518758025946800131,1518758025946800131,1518734031566778368
Agree — this is a fascinating piece — no one drawn as a cartoon. Thanks for the link and reco. https://t.co/92rd4a1g6o,Tue Apr 26 00:11:03 +0000 2022,2022-04-26 00:11:03+00:00,5220,,['https://twitter.com/ggreenwald/status/1518571917824962562'],369,https://twitter.com/ggreenwald/status/1518571917824962562,536,329,,https://twitter.com/JeffBezos/status/1518744428189339649,1518744428189339649,1518744428189339649
Interesting question. Did the Chinese government just gain a bit of leverage over the town square? https://t.co/jTiEnabP6T,Mon Apr 25 23:29:44 +0000 2022,2022-04-25 23:29:44+00:00,28461,,['https://twitter.com/PekingMike/status/1518675370895097858'],5591,https://twitter.com/PekingMike/status/1518675370895097858,13461,5249,,https://twitter.com/JeffBezos/status/1518734031566778368,1518734031566778368,1518734031566778368
One of the many steps we’re making to meet our Climate Pledge commitment. https://t.co/GnglKW2kDI,Thu Apr 21 04:42:11 +0000 2022,2022-04-21 04:42:11+00:00,2181,,['https://twitter.com/KaraHurst/status/1516821293751930880'],75,https://twitter.com/KaraHurst/status/1516821293751930880,800,178,,https://twitter.com/JeffBezos/status/1517000722662842370,1517000722662842370,1517000722662842370
